rank	word	tier	code4
12641	标点	B_前50000	bndm
12642	歇息	B_前50000	xpxi
12645	县委	B_前50000	xmww
12646	辍学	B_前50000	ioxt
12649	资历	B_前50000	zili
12651	翻新	B_前50000	fjxb
12652	声乐	B_前50000	ugle
12653	连累	B_前50000	lmlw
12655	迈步	B_前50000	mdbu
12656	减去	B_前50000	jmqu
12658	婚宴	B_前50000	hyyj
12659	小生	B_前50000	xnug
12660	炮兵	B_前50000	bcbk
12661	灾区	B_前50000	zdou
12662	捉摸	B_前50000	vomo
12663	渔业	B_前50000	yuye
12664	统领	B_前50000	tslk
12666	善事	B_前50000	ujui
12667	荒漠	B_前50000	hlmo
12668	见闻	B_前50000	jmwf
12669	中奖	B_前50000	vsjl
12670	冒雨	B_前50000	mcyu
12671	片断	B_前50000	pmdr
12673	胶水	B_前50000	jnuv
12674	劳模	B_前50000	lcmo
12675	追加	B_前50000	vvjx
12676	鉴赏	B_前50000	jmuh
12677	加厚	B_前50000	jxhz
12678	锅盖	B_前50000	gogd
12680	临死	B_前50000	lbsi
12681	认领	B_前50000	rflk
12682	自费	B_前50000	zifw
12683	迂回	B_前50000	yuhv
12684	外围	B_前50000	wdww
12687	校外	B_前50000	jnwd
12688	席位	B_前50000	xiww
12689	库存	B_前50000	kucy
12690	打手	B_前50000	dauz
12691	紧贴	B_前50000	jbtp
12692	何妨	B_前50000	hefh
12693	六一	B_前50000	lqyi
12694	嘲弄	B_前50000	icls
12695	稻草	B_前50000	dccc
12696	老兵	B_前50000	lcbk
12697	过境	B_前50000	gojk
12698	抓拍	B_前50000	vxpd
12699	景致	B_前50000	jkvi
12700	叉子	B_前50000	iazi
12701	转行	B_前50000	vrhg
12702	方形	B_前50000	fhxk
12703	角逐	B_前50000	jnvu
12706	撇开	B_前50000	ppkd
12707	邻里	B_前50000	lbli
12708	外侧	B_前50000	wdce
12709	患有	B_前50000	hryz
12710	告示	B_前50000	gcui
12711	雪亮	B_前50000	xtll
12712	端详	B_前50000	drxl
12713	举世	B_前50000	juui
12714	逐年	B_前50000	vunm
12717	画图	B_前50000	hxtu
12718	飘落	B_前50000	pnla
12719	账号	B_前50000	vhhc
12722	新潮	B_前50000	xbic
12723	蓄意	B_前50000	xuyi
12724	血泪	B_前50000	xplw
12725	变样	B_前50000	bmyh
12726	适中	B_前50000	uivs
12728	驱散	B_前50000	qusj
12730	药师	B_前50000	ycui
12731	一类	B_前50000	yilw
12733	板栗	B_前50000	bjli
12734	盎然	B_前50000	ahrj
12735	节拍	B_前50000	jppd
12736	锁门	B_前50000	somf
12737	有形	B_前50000	yzxk
12738	抹黑	B_前50000	mahw
12740	铲子	B_前50000	ijzi
12741	嫂嫂	B_前50000	scsc
12742	国营	B_前50000	goyk
12743	牛顿	B_前50000	nqdy
12744	处死	B_前50000	iusi
12745	议长	B_前50000	yiih
12748	麒麟	B_前50000	qilb
12749	黝黑	B_前50000	yzhw
12750	可比	B_前50000	kebi
12751	试问	B_前50000	uiwf
12752	粉末	B_前50000	ffmo
12753	岛国	B_前50000	dcgo
12754	杜鹃	B_前50000	dujr
12755	肺腑	B_前50000	fwfu
12758	财宝	B_前50000	cdbc
12759	宝物	B_前50000	bcwu
12761	白杨	B_前50000	bdyh
12762	东亚	B_前50000	dsya
12763	茂密	B_前50000	mcmi
12764	字条	B_前50000	zitn
12765	桌布	B_前50000	vobu
12766	拉萨	B_前50000	lasa
12768	登门	B_前50000	dgmf
12769	喷泉	B_前50000	pfqr
12770	出资	B_前50000	iuzi
12771	打探	B_前50000	datj
12772	奋进	B_前50000	ffjb
12773	性子	B_前50000	xkzi
12774	安乐	B_前50000	anle
12778	腰包	B_前50000	ycbc
12779	推算	B_前50000	tvsr
12780	小脚	B_前50000	xnjn
12781	企盼	B_前50000	qipj
12782	用地	B_前50000	ysde
12783	艾伦	B_前50000	aily
12784	唐朝	B_前50000	thic
12785	乱动	B_前50000	lrds
12786	徐州	B_前50000	xuvz
12788	文雅	B_前50000	wfya
12789	会后	B_前50000	hvhz
12790	羽绒	B_前50000	yurs
12791	长袍	B_前50000	ihpc
12792	演艺	B_前50000	yjyi
12793	传单	B_前50000	irdj
12794	禁令	B_前50000	jblk
12795	纱布	B_前50000	uabu
12797	理工	B_前50000	ligs
12798	油水	B_前50000	yzuv
12799	阐明	B_前50000	ijmk
12801	平方	B_前50000	pkfh
12802	交汇	B_前50000	jnhv
12803	面板	B_前50000	mmbj
12804	纯朴	B_前50000	iypn
12805	慵懒	B_前50000	yslj
12808	纵身	B_前50000	zsuf
12809	温热	B_前50000	wfre
12810	刀尖	B_前50000	dcjm
12811	张罗	B_前50000	vhlo
12813	心口	B_前50000	xbkz
12814	惨败	B_前50000	cjbd
12817	枫叶	B_前50000	fgxp
12818	抢眼	B_前50000	qlyj
12819	东城	B_前50000	dsig
12820	野人	B_前50000	yerf
12821	里昂	B_前50000	liah
12822	停水	B_前50000	tkuv
12823	奖状	B_前50000	jlvl
12824	门下	B_前50000	mfxx
12825	费事	B_前50000	fwui
12826	标明	B_前50000	bnmk
12827	动工	B_前50000	dsgs
12829	票数	B_前50000	pnuo
12830	扯淡	B_前50000	iedj
12831	病因	B_前50000	bkyb
12832	更名	B_前50000	ggmk
12833	沉痛	B_前50000	ifts
12834	附和	B_前50000	fuhe
12835	洞察	B_前50000	dsia
12836	转世	B_前50000	vrui
12837	图谋	B_前50000	tumz
12838	奋勇	B_前50000	ffys
12839	牧民	B_前50000	mumb
12840	消亡	B_前50000	xnwh
12841	同化	B_前50000	tshx
12842	安东	B_前50000	ands
12843	航运	B_前50000	hhyy
12844	南通	B_前50000	nats
12846	切口	B_前50000	qpkz
12847	海棠	B_前50000	hdth
12849	南下	B_前50000	naxx
12850	笨重	B_前50000	bfis
12851	肝炎	B_前50000	gjyj
12852	乱来	B_前50000	lrld
12853	周转	B_前50000	vzvr
12854	房客	B_前50000	fhke
12856	野餐	B_前50000	yecj
12857	照应	B_前50000	vcyk
12858	后路	B_前50000	hzlu
12860	山沟	B_前50000	ujgz
12861	互联	B_前50000	hulm
12862	内行	B_前50000	nwhg
12863	专机	B_前50000	vrji
12864	让路	B_前50000	rhlu
12865	抹布	B_前50000	mabu
12866	大亨	B_前50000	dahg
12867	矿产	B_前50000	klij
12868	群雄	B_前50000	qyxs
12869	蹊跷	B_前50000	qiqn
12870	撒旦	B_前50000	sadj
12871	生还	B_前50000	ughd
12872	缺氧	B_前50000	qtyh
12873	抗衡	B_前50000	khhg
12874	秃子	B_前50000	tuzi
12875	佛像	B_前50000	foxl
12877	杂质	B_前50000	zavi
12879	矫情	B_前50000	jnqk
12881	交货	B_前50000	jnho
12884	作画	B_前50000	zohx
12885	小径	B_前50000	xnjk
12886	原名	B_前50000	yrmk
12887	一亿	B_前50000	yiyi
12891	痞子	B_前50000	pizi
12892	铁链	B_前50000	tplm
12893	开春	B_前50000	kdiy
12894	别说	B_前50000	bpuo
12895	长年	B_前50000	ihnm
12896	小白	B_前50000	xnbd
12897	四万	B_前50000	simo
12898	字儿	B_前50000	zier
12899	标价	B_前50000	bnjp
12900	刑法	B_前50000	xkfa
12901	铁锤	B_前50000	tpiv
12902	社论	B_前50000	uely
12903	粗心	B_前50000	cuxb
12904	编成	B_前50000	bmig
12905	超额	B_前50000	icee
12906	高薪	B_前50000	gcxb
12907	割舍	B_前50000	geue
12908	孤僻	B_前50000	gupi
12910	一晃	B_前50000	yihl
12911	小将	B_前50000	xnjl
12912	口舌	B_前50000	kzue
12914	赌气	B_前50000	duqi
12915	还债	B_前50000	hdvd
12916	丽江	B_前50000	lijl
12917	遇难	B_前50000	yunj
12918	衣冠	B_前50000	yigr
12919	教士	B_前50000	jnui
12920	应变	B_前50000	ykbm
12921	松动	B_前50000	ssds
12922	将士	B_前50000	jlui
12923	持枪	B_前50000	iiql
12924	橙汁	B_前50000	igvi
12925	敌方	B_前50000	difh
12927	江河	B_前50000	jlhe
12929	烹调	B_前50000	pgdn
12930	卸妆	B_前50000	xpvl
12931	粘土	B_前50000	nmtu
12932	得益	B_前50000	deyi
12934	料想	B_前50000	lnxl
12935	大麻	B_前50000	dama
12936	猎犬	B_前50000	lpqr
12937	加纳	B_前50000	jxna
12939	拨开	B_前50000	bokd
12940	仙人	B_前50000	xmrf
12943	纠葛	B_前50000	jqge
12945	心窝	B_前50000	xbwo
12948	涉足	B_前50000	uezu
12949	连着	B_前50000	lmvc
12950	俺家	B_前50000	anjx
12951	波折	B_前50000	boue
12953	历年	B_前50000	linm
12954	裁员	B_前50000	cdyr
12955	半边	B_前50000	bjbm
12956	选取	B_前50000	xrqu
12958	养鸡	B_前50000	yhji
12960	正点	B_前50000	vgdm
12961	柴火	B_前50000	idho
12962	产值	B_前50000	ijvi
12963	由来	B_前50000	yzld
12964	讲师	B_前50000	jlui
12965	检修	B_前50000	jmxq
12966	整修	B_前50000	vgxq
12967	大饼	B_前50000	dabk
12968	枯竭	B_前50000	kujp
12969	珍品	B_前50000	vfpb
12970	宣讲	B_前50000	xrjl
12972	计数	B_前50000	jiuo
12973	纳税	B_前50000	nauv
12974	文本	B_前50000	wfbf
12975	奋起	B_前50000	ffqi
12976	胃肠	B_前50000	wwih
12978	矿物	B_前50000	klwu
12979	疑难	B_前50000	yinj
12981	多彩	B_前50000	docd
12983	蜥蜴	B_前50000	xiyi
12985	断奶	B_前50000	drnd
12989	蒙面	B_前50000	mgmm
12990	麋鹿	B_前50000	milu
12991	蹲点	B_前50000	dydm
12992	售出	B_前50000	uziu
12993	垫底	B_前50000	dmdi
12995	和善	B_前50000	heuj
12996	平壤	B_前50000	pkrh
12997	神功	B_前50000	ufgs
12999	斑马	B_前50000	bjma
13000	泥沙	B_前50000	niua
13001	攻打	B_前50000	gsda
13002	环顾	B_前50000	hrgu
13003	倾注	B_前50000	qkvu
13004	褶皱	B_前50000	vevz
13006	上等	B_前50000	uhdg
13007	压榨	B_前50000	yava
13008	泛起	B_前50000	fjqi
13009	问路	B_前50000	wflu
13010	淡漠	B_前50000	djmo
13011	哭闹	B_前50000	kunc
13012	抽取	B_前50000	izqu
13013	潜心	B_前50000	qmxb
13014	大漠	B_前50000	damo
13015	惨淡	B_前50000	cjdj
13017	千古	B_前50000	qmgu
13018	露骨	B_前50000	lugu
13020	胚胎	B_前50000	pwtd
13021	对白	B_前50000	dvbd
13022	脱节	B_前50000	tojp
13024	跟头	B_前50000	gftz
13025	分区	B_前50000	ffou
13026	万象	B_前50000	moxl
13027	读读	B_前50000	dudu
13028	谬论	B_前50000	mqly
13029	踌躇	B_前50000	iziu
13031	轮回	B_前50000	lyhv
13032	沉积	B_前50000	ifji
13033	幸免	B_前50000	xkmm
13034	展翅	B_前50000	vjii
13035	把关	B_前50000	bagr
13036	裤裆	B_前50000	kudh
13037	候补	B_前50000	hzbu
13038	劝阻	B_前50000	qrzu
13040	鬼脸	B_前50000	gvlm
13041	感言	B_前50000	gjyj
13042	盆地	B_前50000	pfde
13043	襄阳	B_前50000	xlyh
13044	了得	B_前50000	lede
13045	兼容	B_前50000	jmrs
13046	蝗虫	B_前50000	hlis
13047	正比	B_前50000	vgbi
13049	基友	B_前50000	jiyz
13052	先驱	B_前50000	xmqu
13053	政体	B_前50000	vgti
13054	此话	B_前50000	cihx
13055	含笑	B_前50000	hjxn
13056	沙场	B_前50000	uaih
13057	灵巧	B_前50000	lkqn
13058	调配	B_前50000	dnpw
13060	早先	B_前50000	zcxm
13061	仓鼠	B_前50000	chuu
13062	发家	B_前50000	fajx
13065	熊掌	B_前50000	xsvh
13067	得主	B_前50000	devu
13069	气魄	B_前50000	qipo
13071	新剧	B_前50000	xbju
13072	入党	B_前50000	rudh
13073	华北	B_前50000	hxbw
13074	怠慢	B_前50000	ddmj
13075	团子	B_前50000	trzi
13076	可恨	B_前50000	kehf
13077	预谋	B_前50000	yumz
13078	拉美	B_前50000	lamw
13080	优待	B_前50000	yzdd
13081	父爱	B_前50000	fuai
13082	条理	B_前50000	tnli
13084	口粮	B_前50000	kzll
13085	会心	B_前50000	hvxb
13086	染发	B_前50000	rjfa
13087	珠海	B_前50000	vuhd
13088	诗文	B_前50000	uiwf
13089	流落	B_前50000	lqla
13091	阴森	B_前50000	ybsf
13093	正巧	B_前50000	vgqn
13094	香油	B_前50000	xlyz
13096	落脚	B_前50000	lajn
13097	华美	B_前50000	hxmw
13098	对此	B_前50000	dvci
13100	污点	B_前50000	wudm
13101	实业	B_前50000	uiye
13103	原样	B_前50000	yryh
13105	老妈	B_前50000	lcma
13106	壮烈	B_前50000	vllp
13107	脸盆	B_前50000	lmpf
13108	恶霸	B_前50000	eeba
13109	爱美	B_前50000	aimw
13111	精光	B_前50000	jkgl
13113	吃掉	B_前50000	iidn
13114	点球	B_前50000	dmqq
13115	跃进	B_前50000	ytjb
13117	闯荡	B_前50000	ildh
13118	老张	B_前50000	lcvh
13119	聋子	B_前50000	lszi
13120	根部	B_前50000	gfbu
13121	客串	B_前50000	keir
13122	赛马	B_前50000	sdma
13124	连贯	B_前50000	lmgr
13127	选修	B_前50000	xrxq
13128	窘迫	B_前50000	jspd
13130	铲除	B_前50000	ijiu
13131	冲刷	B_前50000	isux
13132	再者	B_前50000	zdve
13133	空袭	B_前50000	ksxi
13134	炉火	B_前50000	luho
13135	银川	B_前50000	ybir
13136	直通	B_前50000	vits
13137	疗养	B_前50000	lnyh
13138	变故	B_前50000	bmgu
13139	鸦片	B_前50000	yapm
13140	取缔	B_前50000	qudi
13141	铭文	B_前50000	mkwf
13142	污秽	B_前50000	wuhv
13143	抢手	B_前50000	qluz
13144	撕碎	B_前50000	sisv
13145	满头	B_前50000	mjtz
13146	杜甫	B_前50000	dufu
13147	血汗	B_前50000	xphj
13148	驯服	B_前50000	xyfu
13149	青豆	B_前50000	qkdz
13151	擦亮	B_前50000	call
13154	大葱	B_前50000	dacs
13155	拜见	B_前50000	bdjm
13156	晦气	B_前50000	hvqi
13157	口福	B_前50000	kzfu
13158	爽快	B_前50000	ulkk
13159	私有	B_前50000	siyz
13160	影评	B_前50000	ykpk
13161	窃听	B_前50000	qptk
13162	幼年	B_前50000	yznm
13163	并排	B_前50000	bkpd
13164	快门	B_前50000	kkmf
13165	残杀	B_前50000	cjua
13166	发话	B_前50000	fahx
13167	周身	B_前50000	vzuf
13168	赔钱	B_前50000	pwqm
13169	退票	B_前50000	tvpn
13170	偷窃	B_前50000	tzqp
13172	基石	B_前50000	jidj
13174	尺码	B_前50000	iema
13176	愚弄	B_前50000	yuls
13177	哭诉	B_前50000	kusu
13178	原装	B_前50000	yrvl
13179	加长	B_前50000	jxih
13180	小熊	B_前50000	xnxs
13182	八千	B_前50000	baqm
13183	逃逸	B_前50000	tcyi
13184	年岁	B_前50000	nmsv
13185	稚嫩	B_前50000	vinf
13186	混沌	B_前50000	hydy
13187	祠堂	B_前50000	cith
13188	交心	B_前50000	jnxb
13190	火苗	B_前50000	homn
13191	逼真	B_前50000	bivf
13192	巨款	B_前50000	jukr
13193	悲凉	B_前50000	bwll
13194	塑像	B_前50000	suxl
13195	纲领	B_前50000	ghlk
13196	装潢	B_前50000	vlhl
13197	猖獗	B_前50000	ihjt
13198	破门	B_前50000	pomf
13199	田里	B_前50000	tmli
13200	宣战	B_前50000	xrvj
13201	娇小	B_前50000	jnxn
13202	生生	B_前50000	ugug
13203	受惊	B_前50000	uzjk
13204	肠道	B_前50000	ihdc
13205	致癌	B_前50000	viai
13206	守法	B_前50000	uzfa
13207	歼灭	B_前50000	jmmp
13208	妊娠	B_前50000	rfuf
13209	备案	B_前50000	bwan
13210	砂锅	B_前50000	uago
13211	决断	B_前50000	jtdr
13212	音箱	B_前50000	ybxl
13215	国门	B_前50000	gomf
13217	外资	B_前50000	wdzi
13218	清代	B_前50000	qkdd
13219	深浅	B_前50000	ufqm
13220	转念	B_前50000	vrnm
13221	改为	B_前50000	gdww
13223	草根	B_前50000	ccgf
13224	东家	B_前50000	dsjx
13225	忘怀	B_前50000	whhk
13226	黑影	B_前50000	hwyk
13227	简报	B_前50000	jmbc
13229	选购	B_前50000	xrgz
13230	抽空	B_前50000	izks
13231	大个	B_前50000	dage
13232	战俘	B_前50000	vjfu
13233	总计	B_前50000	zsji
13234	直率	B_前50000	vilv
13235	自打	B_前50000	zida
13236	树干	B_前50000	uugj
13237	西天	B_前50000	xitm
13239	相像	B_前50000	xlxl
13240	退让	B_前50000	tvrh
13241	关押	B_前50000	grya
13242	独占	B_前50000	duvj
13243	受累	B_前50000	uzlw
13244	破除	B_前50000	poiu
13245	步履	B_前50000	bulv
13248	清爽	B_前50000	qkul
13249	王冠	B_前50000	whgr
13250	空位	B_前50000	ksww
13251	辛劳	B_前50000	xblc
13252	三毛	B_前50000	sjmc
13253	沉船	B_前50000	ifir
13254	提成	B_前50000	diig
13255	试管	B_前50000	uigr
13256	移居	B_前50000	yiju
13257	急诊	B_前50000	jivf
13259	训斥	B_前50000	xyii
13261	公关	B_前50000	gsgr
13262	开国	B_前50000	kdgo
13263	算盘	B_前50000	srpj
13264	黄石	B_前50000	hldj
13265	深重	B_前50000	ufis
13266	箭头	B_前50000	jmtz
13267	赤道	B_前50000	iidc
13268	老李	B_前50000	lcli
13269	河畔	B_前50000	hepj
13270	独裁	B_前50000	ducd
13271	推论	B_前50000	tvly
13272	面团	B_前50000	mmtr
13273	内政	B_前50000	nwvg
13274	俗语	B_前50000	suyu
13275	黑帮	B_前50000	hwbh
13276	返程	B_前50000	fjig
13277	就任	B_前50000	jqrf
13279	心寒	B_前50000	xbhj
13280	丁香	B_前50000	dkxl
13281	太行	B_前50000	tdhg
13283	请柬	B_前50000	qkjm
13285	突兀	B_前50000	tuwu
13286	印章	B_前50000	ybvh
13287	规章	B_前50000	gvvh
13288	补丁	B_前50000	budk
13289	次序	B_前50000	cixu
13290	辞退	B_前50000	citv
13291	约旦	B_前50000	ycdj
13292	略带	B_前50000	ltdd
13293	利落	B_前50000	lila
13296	苦命	B_前50000	kumk
13297	支部	B_前50000	vibu
13298	周密	B_前50000	vzmi
13299	飞逝	B_前50000	fwui
13300	告发	B_前50000	gcfa
13301	白昼	B_前50000	bdvz
13302	场次	B_前50000	ihci
13303	痴心	B_前50000	iixb
13304	重型	B_前50000	isxk
13305	消肿	B_前50000	xnvs
13306	检举	B_前50000	jmju
13307	锄头	B_前50000	iutz
13308	枪手	B_前50000	qluz
13309	供奉	B_前50000	gsfg
13310	跳绳	B_前50000	tnug
13311	舞姿	B_前50000	wuzi
13312	来世	B_前50000	ldui
13313	理事	B_前50000	liui
13315	装配	B_前50000	vlpw
13316	脱水	B_前50000	touv
13317	底蕴	B_前50000	diyy
13319	淋巴	B_前50000	lbba
13320	味精	B_前50000	wwjk
13321	暗算	B_前50000	ansr
13322	润滑	B_前50000	ryhx
13323	看头	B_前50000	kjtz
13324	夜半	B_前50000	yebj
13325	拘谨	B_前50000	jujb
13326	大白	B_前50000	dabd
13327	全书	B_前50000	qruu
13328	两端	B_前50000	lldr
13329	迎战	B_前50000	ykvj
13335	原点	B_前50000	yrdm
13336	乏力	B_前50000	fali
13337	噩耗	B_前50000	eehc
13338	图腾	B_前50000	tutg
13340	绝缘	B_前50000	jtyr
13342	心神	B_前50000	xbuf
13343	每家	B_前50000	mwjx
13345	鼾声	B_前50000	hjug
13348	包办	B_前50000	bcbj
13349	新衣	B_前50000	xbyi
13350	自嘲	B_前50000	ziic
13351	拐角	B_前50000	gkjn
13352	亲口	B_前50000	qbkz
13353	军情	B_前50000	jyqk
13354	吃香	B_前50000	iixl
13356	揣测	B_前50000	ikce
13357	联名	B_前50000	lmmk
13359	合伙	B_前50000	geho
13360	募集	B_前50000	muji
13361	激荡	B_前50000	jidh
13362	锤子	B_前50000	ivzi
13363	突袭	B_前50000	tuxi
13364	甜头	B_前50000	tmtz
13365	提速	B_前50000	disu
13367	水量	B_前50000	uvll
13368	困苦	B_前50000	kyku
13369	血型	B_前50000	xpxk
13370	大话	B_前50000	dahx
13371	队列	B_前50000	dvlp
13372	缩影	B_前50000	soyk
13373	高歌	B_前50000	gcge
13374	缴获	B_前50000	jnho
13375	优于	B_前50000	yzyu
13376	政变	B_前50000	vgbm
13377	受难	B_前50000	uznj
13378	遥望	B_前50000	ycwh
13379	血糖	B_前50000	xpth
13380	陀螺	B_前50000	tolo
13381	平米	B_前50000	pkmi
13382	机房	B_前50000	jifh
13384	依附	B_前50000	yifu
13385	滑坡	B_前50000	hxpo
13386	电波	B_前50000	dmbo
13387	三八	B_前50000	sjba
13388	旨在	B_前50000	vizd
13389	士官	B_前50000	uigr
13391	马背	B_前50000	mabw
13392	生灵	B_前50000	uglk
13393	租房	B_前50000	zufh
13394	致辞	B_前50000	vici
13395	扶贫	B_前50000	fupb
13396	送入	B_前50000	ssru
13397	行礼	B_前50000	hgli
13399	侍候	B_前50000	uihz
13400	上部	B_前50000	uhbu
13403	过激	B_前50000	goji
13404	涌出	B_前50000	isiu
13405	破案	B_前50000	poan
13406	儿歌	B_前50000	erge
13407	屏住	B_前50000	bkvu
13408	苏宁	B_前50000	sunk
13409	游离	B_前50000	yzli
13410	零碎	B_前50000	lksv
13411	花丛	B_前50000	hxcs
13412	抹掉	B_前50000	madn
13413	免去	B_前50000	mmqu
13414	起舞	B_前50000	qiwu
13416	转而	B_前50000	vrer
13417	天宫	B_前50000	tmgs
13419	共处	B_前50000	gsiu
13420	乘着	B_前50000	igvc
13421	灰烬	B_前50000	hvjb
13423	俯身	B_前50000	fuuf
13425	柔顺	B_前50000	rzuy
13426	和气	B_前50000	heqi
13427	恶臭	B_前50000	eeiz
13429	几度	B_前50000	jido
13430	警犬	B_前50000	jkqr
13431	松散	B_前50000	sssj
13432	眼罩	B_前50000	yjvc
13434	不灵	B_前50000	bulk
13435	毛皮	B_前50000	mcpi
13436	退还	B_前50000	tvhd
13437	纸币	B_前50000	vibi
13438	洋芋	B_前50000	yhyu
13439	功勋	B_前50000	gsxy
13441	黑客	B_前50000	hwke
13442	韵律	B_前50000	yylv
13444	拖欠	B_前50000	toqm
13445	倍增	B_前50000	bwzg
13446	小兵	B_前50000	xnbk
13449	护航	B_前50000	huhh
13450	全天	B_前50000	qrtm
13451	悦耳	B_前50000	yter
13452	热天	B_前50000	retm
13453	飞蛾	B_前50000	fwee
13454	活路	B_前50000	holu
13455	旺旺	B_前50000	whwh
13456	荒诞	B_前50000	hldj
13457	大虾	B_前50000	daxx
13458	处决	B_前50000	iujt
13460	呱呱	B_前50000	gugu
13461	朝向	B_前50000	icxl
13462	二三	B_前50000	ersj
13463	欢度	B_前50000	hrdo
13464	超载	B_前50000	iczd
13465	火势	B_前50000	houi
13467	现存	B_前50000	xmcy
13468	富足	B_前50000	fuzu
13469	眉目	B_前50000	mwmu
13470	初稿	B_前50000	iugc
13471	寓言	B_前50000	yuyj
13472	高能	B_前50000	gcng
13473	心病	B_前50000	xbbk
13474	凋零	B_前50000	dnlk
13475	货源	B_前50000	hoyr
13476	不和	B_前50000	buhe
13477	缆车	B_前50000	ljie
13478	复试	B_前50000	fuui
13479	神韵	B_前50000	ufyy
13480	音色	B_前50000	ybse
13481	悉心	B_前50000	xixb
13482	小腹	B_前50000	xnfu
13483	可望	B_前50000	kewh
13484	朝代	B_前50000	icdd
13485	中枢	B_前50000	vsuu
13486	剩饭	B_前50000	ugfj
13487	修整	B_前50000	xqvg
13488	照办	B_前50000	vcbj
13489	偏好	B_前50000	pmhc
13490	同上	B_前50000	tsuh
13491	艾玛	B_前50000	aima
13492	乾隆	B_前50000	qmls
13493	句句	B_前50000	gzgz
13494	股子	B_前50000	guzi
13495	克星	B_前50000	kexk
13497	悬浮	B_前50000	xrfu
13498	亡灵	B_前50000	whlk
13499	换乘	B_前50000	hrig
13500	某地	B_前50000	mzde
13501	烧酒	B_前50000	ucjq
13502	昂扬	B_前50000	ahyh
13503	盘点	B_前50000	pjdm
13504	觊觎	B_前50000	jiyu
13505	赞誉	B_前50000	zjyu
13506	迪拜	B_前50000	dibd
13507	积水	B_前50000	jiuv
13508	行当	B_前50000	hgdh
13509	练就	B_前50000	lmjq
13512	放行	B_前50000	fhhg
13513	博主	B_前50000	bovu
13514	破例	B_前50000	poli
13515	胸中	B_前50000	xsvs
13517	饭堂	B_前50000	fjth
13518	蜜糖	B_前50000	mith
13519	心坎	B_前50000	xbkj
13520	勾勒	B_前50000	gzle
13521	日趋	B_前50000	riqu
13522	马达	B_前50000	mada
13523	次次	B_前50000	cici
13524	灵动	B_前50000	lkds
13525	拷贝	B_前50000	kcbw
13526	跻身	B_前50000	jiuf
13527	西餐	B_前50000	xicj
13528	婚约	B_前50000	hyyc
13529	微光	B_前50000	wwgl
13530	元宵	B_前50000	yrxn
13533	大脚	B_前50000	dajn
13534	死死	B_前50000	sisi
13535	任由	B_前50000	rfyz
13536	学派	B_前50000	xtpd
13537	喇嘛	B_前50000	lama
13538	新高	B_前50000	xbgc
13539	外遇	B_前50000	wdyu
13540	青色	B_前50000	qkse
13541	燃油	B_前50000	rjyz
13542	余额	B_前50000	yuee
13543	要约	B_前50000	ycyc
