根	音节	字对	位置	首末同时	权重	字1分读音频次	字2分读音频次	字1整字频次排名	字2整字频次排名	字1待分配	字2待分配
八	ba	朳—鲅	末根	False	0	0	0	6053	7787	0	0
八	ji	冀—戢	末根	False	0	21	0	4092	5933	0	0
八	ji	冀—蕺	末根	False	0	21	0	4092	7201	0	0
八	ji	戢—积	末根	False	0	0	1614	5933	1649	0	5
八	ji	戢—箕	末根	False	0	0	10	5933	4414	0	0
八	ji	戢—骥	末根	False	0	0	5	5933	4696	0	0
八	ji	戢—𫓹	末根	False	0	0	0	5933	7970	0	0
八	ji	积—蕺	末根	False	0	1614	0	1649	7201	5	0
八	ji	箕—蕺	末根	False	0	10	0	4414	7201	0	0
八	ji	蕺—骥	末根	False	0	0	5	7201	4696	0	0
八	ji	蕺—𫓹	末根	False	0	0	0	7201	7970	0	0
八	ju	犋—聚	末根	False	0	0	4526	6473	1033	0	59
八	xi	系—郤	首根	False	0	29193	0	268	7505	131	0
八	yan	演—阏	末根	False	0	23221	0	315	7638	152	0
八	yan	阏—𬙂	末根	False	0	0	0	7638	8035	0	0
八	yu	欲—鄅	首根	False	0	2515	0	1360	7516	0	0
八	yu	禹—鹆	首根	False	0	4	0	4740	7846	0	0
八	yu	舆—鹆	首根	False	0	75	0	3433	7846	0	0
八	yu	鄅—鹆	首根	False	0	0	0	7516	7846	0	0
丷	yi	义—益	首根	False	1744	9455	1744	658	1588	37	6
丷	yi	义—鹢	首根	False	0	9455	0	658	7862	37	0
𦍌	yang	恙—羊	首根	False	161	161	2273	3007	1428	0	12
𦍌	yang	羊—羕	首根	False	0	2273	0	1428	6943	12	0
𦍌	you	羑—麀	首根	False	0	0	0	6941	7872	0	0
龹	juan	卷—蠲	首根	False	0	3320	0	1196	7281	14	0
龹	juan	桊—蠲	首根	False	0	0	0	6098	7281	0	0
龹	juan	眷—蠲	首根	False	0	138	0	3097	7281	0	0
养字头	bu	不—醭	末根	False	0	903982	0	6	7551	693	0
养字头	bu	醭—钚	末根	False	0	0	83	7551	3384	0	0
养字头	fu	幞—祓	末根	False	0	0	0	5841	6770	0	0
养字头	fu	幞—绂	末根	False	0	0	0	5841	6903	0	0
养字头	fu	幞—罘	末根	False	0	0	0	5841	6931	0	0
养字头	fu	幞—芣	末根	False	0	0	0	5841	7065	0	0
养字头	fu	幞—韨	末根	False	0	0	0	5841	7696	0	0
养字头	fu	幞—黻	末根	False	0	0	0	5841	7884	0	0
⺶	cha	岔—差	首根	False	277	277	10094	2708	599	0	86
⺶	ci	差—慈	首根	False	9	9	2086	599	1478	86	2
⺶	ci	差—鹚	首根	False	8	9	8	599	4522	86	0
⺶	ba	八—羓	首根	False	0	6028	0	878	6942	194	0
⺶	ba	爸—羓	首根	True	0	53025	0	158	6942	0	0
⺶	ci	兹—差	首根	False	0	0	9	1239	599	2702	86
⺶	gu	羖—谷	首根	False	0	0	1752	6944	1542	0	115
大	huan	换—环	末根	False	4838	9982	4838	639	1012	10	10
大	huan	唤—环	末根	False	1371	1371	4838	1757	1012	2	10
大	dai	大—戴	首根	False	1331	1331	6513	57	808	2335	732
大	yue	约—跃	末根	False	961	21393	961	322	1962	1374	1
大	shu	书—赎	末根	False	796	13244	796	503	2077	116	2
大	shu	术—赎	末根	False	796	12677	796	522	2077	167	2
大	yao	妖—药	末根	False	677	677	10996	2179	602	0	44
大	kui	奎—盔	首根	False	517	548	517	2160	2346	149	0
大	huan	焕—环	末根	False	402	402	4838	2452	1012	29	10
大	huan	环—痪	末根	False	246	4838	246	1012	2757	10	0
大	yao	夭—药	末根	False	138	138	10996	3093	602	0	44
大	qian	乾—牵	首根	False	101	101	1693	3253	1617	5	1
大	huan	奂—环	末根	False	28	28	4838	3951	1012	1	10
大	ji	奇—戟	首根	False	19	19	29	391	3952	2982	0
大	huan	涣—环	末根	False	15	15	4838	4217	1012	1	10
大	ben	奔—贲	首根	False	8	1170	8	1858	4509	0	0
大	shu	沭—赎	末根	False	7	7	796	4541	2077	0	2
大	shu	戍—赎	末根	False	4	4	796	4656	2077	1	2
大	di	杕—玓	末根	False	0	0	0	6057	6508	0	0
大	di	杕—的	末根	False	0	0	12674	6057	2	0	12415
大	di	杕—菂	末根	False	0	0	0	6057	7129	0	0
大	ji	剞—戟	首根	False	0	0	29	5479	3952	0	0
大	ji	剞—赍	首根	False	0	0	0	5479	7392	0	0
大	ji	奇—赍	首根	False	0	19	0	391	7392	2982	0
大	jue	决—孓	末根	False	0	22797	0	320	5743	1	0
大	jue	孓—抉	末根	False	0	0	287	5743	2682	0	0
大	jue	孓—玦	末根	False	0	0	0	5743	6518	0	0
大	jue	孓—砄	末根	False	0	0	0	5743	6709	0	0
大	jue	孓—觖	末根	False	0	0	0	5743	7329	0	0
大	jue	孓—诀	末根	False	0	0	275	5743	2715	0	0
大	jue	孓—𫘝	末根	False	0	0	0	5743	7980	0	0
大	kui	奎—𫠆	首根	False	0	548	0	2160	7995	149	0
大	liao	尥—鹩	首根	False	0	0	0	5754	7865	0	0
大	qi	奇—𨙸	首根	False	0	14951	0	391	7934	2982	0
大	qi	欹—𨙸	首根	False	0	0	0	6176	7934	0	0
大	shi	十—奭	首根	False	0	13921	0	468	5684	810	0
大	shu	秫—赎	末根	False	0	0	796	6787	2077	0	2
大	shu	赎—𬬸	末根	False	0	796	0	2077	8058	2	0
大	xu	㳚—续	末根	False	0	0	15615	5320	441	0	1
大	ya	压—猰	末根	False	0	6419	0	862	6497	64	0
大	yan	咽—阏	末根	False	0	186	0	2582	7638	133	0
大	yan	烟—阏	末根	False	0	5243	0	960	7638	42	0
大	yan	胭—阏	末根	False	0	15	0	4257	7638	0	0
大	yao	夭—约	末根	False	0	138	0	3093	322	0	1374
大	yao	妖—约	末根	False	0	677	0	2179	322	0	1374
大	yu	於—燠	末根	False	0	258	0	2742	6452	0	0
大	yu	於—饫	末根	False	0	258	0	2742	7718	0	0
大	yu	淤—燠	末根	False	0	198	0	2864	6452	0	0
大	yu	淤—饫	末根	False	0	198	0	2864	7718	0	0
大	yu	燠—瘀	末根	False	0	0	190	6452	2895	0	0
大	yu	瘀—饫	末根	False	0	190	0	2895	7718	0	0
犬	tu	图—突	末根	False	7044	10635	7044	610	821	275	0
犬	yu	於—狱	末根	False	258	258	8433	2742	717	0	7
犬	yu	淤—狱	末根	False	198	198	8433	2864	717	0	7
犬	yu	狱—瘀	末根	False	190	8433	190	717	2895	7	0
犬	qiu	求—糗	末根	False	143	22771	143	321	3077	2	0
犬	qiu	球—糗	末根	False	143	24307	143	307	3077	44	0
犬	fei	吠—废	末根	False	113	113	3729	3212	1132	0	26
犬	shu	书—倏	末根	False	4	13244	4	503	4706	116	0
犬	shu	倏—戍	末根	False	4	4	4	4706	4656	0	1
犬	shu	倏—术	末根	False	4	4	12677	4706	522	0	167
犬	shu	倏—沭	末根	False	4	4	7	4706	4541	0	0
犬	fu	伏—祓	末根	False	0	1411	0	1727	6770	23	0
犬	fu	伏—绂	末根	False	0	1411	0	1727	6903	23	0
犬	fu	伏—罘	末根	False	0	1411	0	1727	6931	23	0
犬	fu	伏—芣	末根	False	0	1411	0	1727	7065	23	0
犬	fu	伏—韨	末根	False	0	1411	0	1727	7696	23	0
犬	fu	伏—黻	末根	False	0	1411	0	1727	7884	23	0
犬	fu	洑—祓	末根	False	0	0	0	6236	6770	0	0
犬	fu	洑—绂	末根	False	0	0	0	6236	6903	0	0
犬	fu	洑—罘	末根	False	0	0	0	6236	6931	0	0
犬	fu	洑—芣	末根	False	0	0	0	6236	7065	0	0
犬	fu	洑—韨	末根	False	0	0	0	6236	7696	0	0
犬	fu	洑—黻	末根	False	0	0	0	6236	7884	0	0
犬	fu	祓—茯	末根	False	0	0	0	6770	7098	0	0
犬	fu	祓—袱	末根	True	0	0	160	6770	3013	0	0
犬	fu	绂—茯	末根	False	0	0	0	6903	7098	0	0
犬	fu	绂—袱	末根	False	0	0	160	6903	3013	0	0
犬	fu	罘—茯	末根	False	0	0	0	6931	7098	0	0
犬	fu	罘—袱	末根	False	0	0	160	6931	3013	0	0
犬	fu	芣—茯	末根	True	0	0	0	7065	7098	0	0
犬	fu	芣—袱	末根	False	0	0	160	7065	3013	0	0
犬	fu	茯—韨	末根	False	0	0	0	7098	7696	0	0
犬	fu	茯—黻	末根	False	0	0	0	7098	7884	0	0
犬	fu	袱—韨	末根	False	0	160	0	3013	7696	0	0
犬	fu	袱—黻	末根	False	0	160	0	3013	7884	0	0
犬	huan	环—𤩽	末根	True	0	4838	0	1012	7920	10	0
犬	qiu	俅—糗	末根	False	0	0	143	5414	3077	0	0
犬	qiu	糗—赇	末根	False	0	143	0	3077	7390	0	0
犬	qiu	糗—𨱇	末根	False	0	143	0	3077	7938	0	0
犬	shu	倏—秫	末根	False	0	4	0	4706	6787	0	0
犬	shu	倏—𬬸	末根	False	0	4	0	4706	8058	0	0
犬	tu	图—葖	末根	False	0	10635	0	610	7149	275	0
犬	yan	厌—阏	末根	False	0	7474	0	785	7638	47	0
犬	yan	恹—阏	末根	False	0	14	0	4279	7638	0	0
犬	yan	谳—阏	末根	False	0	0	0	7373	7638	0	0
犬	yan	阏—𪩘	末根	False	0	0	0	7638	7951	0	0
夫	fu	副—夫	首根	False	3750	3750	22440	1133	313	0	1333
夫	fu	夫—腐	末根	False	1209	22440	1209	313	1830	1333	0
夫	fu	肤—腐	末根	False	1209	1874	1209	1538	1830	0	0
夫	fu	腐—芙	末根	False	822	1209	822	1830	1938	0	186
夫	fu	扶—腐	末根	False	767	767	1209	2104	1830	0	0
夫	fu	腐—麸	末根	False	44	1209	44	1830	3748	0	0
夫	fu	呋—腐	末根	False	3	3	1209	4794	1830	0	0
夫	fu	玞—腐	末根	False	0	0	1209	6513	1830	0	0
夫	fu	砆—腐	末根	False	0	0	1209	6710	1830	0	0
夫	fu	腐—蚨	末根	False	0	1209	0	1830	7236	0	0
夫	fu	腐—趺	末根	False	0	1209	0	1830	7406	0	0
夫	fu	腐—𫓧	末根	False	0	1209	0	1830	7967	0	0
天	tun	吞—屯	首根	False	16	1176	16	1853	4185	0	1
儿	ji	既—继	末根	False	4023	4023	14777	1092	461	0	3
儿	xi	兮—洗	末根	False	628	628	7646	2232	727	0	574
儿	gai	丐—概	末根	False	133	133	5532	3119	935	0	0
儿	gai	概—钙	末根	False	113	5532	113	935	3216	0	0
儿	gai	丐—溉	末根	False	31	133	31	3119	3918	0	0
儿	gai	溉—钙	末根	False	31	31	113	3918	3216	0	0
儿	shen	沈—甚	末根	False	24	24	7600	3640	778	29	0
儿	xi	曦—洗	末根	False	18	18	7646	4166	727	0	574
儿	yue	悦—粤	末根	False	11	668	11	2192	4378	0	0
儿	yue	粤—阅	末根	False	11	11	625	4378	2237	0	0
儿	xi	兮—阋	末根	False	2	628	2	2232	5000	0	0
儿	xi	曦—阋	末根	False	2	18	2	4166	5000	0	0
儿	shen	沈—葚	末根	False	1	24	1	3640	5180	29	0
儿	xi	兮—铣	末根	False	1	628	1	2232	5234	0	0
儿	xi	曦—铣	末根	False	1	18	1	4166	5234	0	0
儿	chen	忱—煁	末根	False	0	21	0	4098	6432	0	0
儿	chen	忱—谌	末根	False	0	21	0	4098	7361	0	0
儿	ji	乩—既	末根	False	0	0	4023	5371	1092	0	0
儿	shen	侁—椹	末根	False	0	0	0	5405	6135	0	0
儿	shen	侁—甚	末根	False	0	0	7600	5405	778	0	0
儿	shen	侁—葚	末根	False	0	0	1	5405	5180	0	0
儿	shen	椹—沈	末根	False	0	0	24	6135	3640	0	29
儿	shen	椹—诜	末根	False	0	0	0	6135	7356	0	0
儿	shen	椹—𬳽	末根	False	0	0	0	6135	8083	0	0
儿	shen	甚—诜	末根	False	0	7600	0	778	7356	0	0
儿	shen	甚—𬳽	末根	False	0	7600	0	778	8083	0	0
儿	shen	葚—诜	末根	False	0	1	0	5180	7356	0	0
儿	shen	葚—𬳽	末根	False	0	1	0	5180	8083	0	0
儿	xi	洗—爔	末根	False	0	7646	0	727	6455	574	0
儿	xi	洗—羲	末根	False	0	7646	0	727	6949	574	0
儿	xi	爔—铣	末根	False	0	0	1	6455	5234	0	0
儿	xi	爔—阋	末根	False	0	0	2	6455	5000	0	0
儿	xi	羲—铣	末根	False	0	0	1	6949	5234	0	0
儿	xi	羲—阋	末根	False	0	0	2	6949	5000	0	0
儿	xiong	兄—芎	末根	False	0	14304	0	475	7057	69	0
儿	zhen	揕—枕	末根	False	0	0	715	5965	2145	0	0
兀	wu	兀—武	首根	False	40	40	6442	3792	859	0	74
兀	wu	兀—鹉	首根	False	40	40	131	3792	3137	0	0
兀	hui	惠—虺	首根	False	0	890	0	1914	7229	150	0
丌	qi	亓—脐	末根	False	0	0	170	5374	2970	0	0
丌	qi	亓—荠	末根	False	0	0	0	5374	4680	0	2
丌	qi	亓—蛴	末根	False	0	0	0	5374	7249	0	0
丌	qi	亓—齐	末根	False	0	0	1322	5374	1631	0	350
几	ji	几—继	末根	False	14777	28862	14777	269	461	290	3
几	ji	机—继	末根	False	14777	48786	14777	169	461	116	3
几	ji	矶—继	末根	False	2697	2697	14777	1309	461	31	3
几	ji	继—肌	末根	False	1322	14777	1322	461	1781	3	0
几	ji	继—饥	末根	False	612	14777	612	461	2248	3	0
几	ji	叽—继	末根	False	212	212	14777	2807	461	12	3
几	qiao	壳—巧	末根	False	179	179	5294	1939	954	231	27
几	qiao	壳—窍	末根	False	179	179	372	1939	2546	231	0
几	zhou	咒—粥	末根	False	152	1840	152	1554	2965	0	19
几	ji	玑—继	末根	False	80	80	14777	3403	461	0	3
几	ji	继—讥	末根	False	59	14777	59	461	3579	3	0
几	ji	几—系	首根	False	11	28862	11	269	268	290	131
几	ji	继—麂	末根	False	7	14777	7	461	4572	3	0
几	chen	沉—煁	末根	False	0	3345	0	1192	6432	2	0
几	chen	沉—谌	末根	False	0	3345	0	1192	7361	2	0
几	chi	吃—篪	末根	False	0	33829	0	241	6856	2	0
几	chi	吃—褫	末根	False	0	33829	0	241	7314	2	0
几	ji	乩—几	末根	False	0	0	28862	5371	269	0	290
几	ji	乩—叽	末根	False	0	0	212	5371	2807	0	12
几	ji	乩—机	末根	False	0	0	48786	5371	169	0	116
几	ji	乩—玑	末根	False	0	0	80	5371	3403	0	0
几	ji	乩—矶	末根	False	0	0	2697	5371	1309	0	31
几	ji	乩—肌	末根	False	0	0	1322	5371	1781	0	0
几	ji	乩—虮	末根	False	0	0	0	5371	7226	0	0
几	ji	乩—讥	末根	False	0	0	59	5371	3579	0	0
几	ji	乩—饥	末根	False	0	0	612	5371	2248	0	0
几	ji	乩—麂	末根	False	0	0	7	5371	4572	0	0
几	ji	继—虮	末根	False	0	14777	0	461	7226	3	0
几	ping	俜—凭	末根	True	0	0	1820	5417	1564	0	0
几	ping	凭—娉	末根	False	0	1820	0	1564	5702	0	0
几	ping	凭—涄	末根	False	0	1820	0	1564	6275	0	0
几	tu	㻬—秃	末根	False	0	0	445	5327	2432	0	1
几	xiao	枵—猇	末根	False	0	0	0	6074	6492	0	0
几	xiao	枵—虓	末根	False	0	0	0	6074	7223	0	0
⺆	yong	用—臃	首根	False	23	79086	23	99	4066	213	0
⺇	si	虒—飔	首根	False	0	0	0	7222	7712	0	0
凡	zhu	术—筑	末根	False	0	0	1643	522	1643	167	0
子	bo	脖—钵	末根	False	49	1305	49	1775	3705	25	0
子	ji	亟—季	末根	False	20	20	6573	4073	854	2	12
子	ji	亟—悸	末根	False	20	20	59	4073	3570	2	0
子	xue	学—谑	末根	False	16	41841	16	196	4234	123	0
子	ji	季—暨	末根	False	12	6573	12	854	4343	12	0
子	ji	悸—暨	末根	False	12	59	12	3570	4343	0	0
子	bo	钵—饽	末根	False	4	49	4	3705	4778	0	0
子	li	李—鳢	末根	False	3	2750	3	1276	4869	160	0
子	ji	季—齑	末根	False	1	6573	1	854	5289	12	0
子	ji	悸—齑	末根	False	1	59	1	3570	5289	0	0
子	bo	哱—砵	末根	False	0	0	0	5535	6719	0	0
子	bo	哱—钵	末根	False	0	0	49	5535	3705	0	0
子	bo	桲—砵	末根	False	0	0	0	4913	6719	2	0
子	bo	桲—钵	末根	False	0	0	49	4913	3705	2	0
子	bo	浡—砵	末根	False	0	0	0	6267	6719	0	0
子	bo	浡—钵	末根	False	0	0	49	6267	3705	0	0
子	bo	砵—脖	末根	False	0	0	1305	6719	1775	0	25
子	bo	砵—饽	末根	False	0	0	4	6719	4778	0	0
子	bo	砵—馞	末根	False	0	0	0	6719	7734	0	0
子	bo	钵—馞	末根	False	0	49	0	3705	7734	0	0
子	chan	孱—澶	末根	False	0	16	0	4210	6383	0	0
子	chan	潺—澶	末根	True	0	20	0	4127	6383	0	0
子	chan	澶—骣	末根	False	0	0	0	6383	7753	0	0
子	guo	崞—馘	末根	False	0	0	0	5797	7732	0	0
子	guo	椁—馘	末根	False	0	1	0	5082	7732	0	0
子	ji	季—殛	末根	False	0	6573	0	854	6182	12	0
子	ji	悸—殛	末根	False	0	59	0	3570	6182	0	0
子	li	李—澧	末根	False	0	2750	0	1276	6380	160	0
子	li	李—醴	末根	False	0	2750	0	1276	7553	160	0
子	yan	觃—闫	末根	False	0	0	0	7324	7626	0	0
子	you	卣—游	末根	False	0	0	12336	5503	536	0	35
子	you	卣—蝣	末根	False	0	0	17	5503	4200	0	0
了	cheng	丞—承	首根	False	4	4	8306	4704	722	0	16
十	shi	事—十	首根	False	13921	179670	13921	46	468	46	810
十	mai	卖—迈	首根	False	3574	10957	3574	606	1101	36	391
十	xun	训—讯	末根	True	2547	5112	2547	977	1352	1	3
十	zai	再—载	首根	False	2179	78014	2179	102	1456	25	18
十	ji	济—计	末根	False	1723	1723	34426	1602	238	6	163
十	ji	挤—计	末根	False	1438	1438	34426	1723	238	0	163
十	zai	再—栽	首根	False	324	78014	324	102	2609	25	1
十	xun	讯—驯	末根	False	323	2547	323	1352	2614	3	0
十	zai	再—哉	首根	False	55	78014	55	102	3605	25	1
十	hu	乎—槲	末根	False	31	11641	31	564	3915	42	0
十	hu	呼—槲	末根	False	31	8527	31	712	3915	34	0
十	ji	计—跻	末根	False	30	34426	30	238	3945	163	0
十	xu	吁—许	末根	False	28	28	44169	3050	186	31	21
十	hui	卉—惠	首根	False	22	22	890	4057	1914	1	150
十	ji	戟—髻	首根	False	11	29	11	3952	4395	0	0
十	chi	翅—豉	首根	False	5	597	5	2266	4690	0	0
十	xun	汛—训	末根	False	4	4	5112	4727	977	0	1
十	xun	汛—驯	末根	False	4	4	323	4727	2614	0	0
十	ji	荠—计	末根	False	3	3	34426	4680	238	2	163
十	xun	蕈—训	末根	False	3	3	5112	4840	977	0	1
十	xun	蕈—驯	末根	False	3	3	323	4840	2614	0	0
十	chu	亍—矗	首根	False	0	0	17	5373	4194	0	0
十	dai	叇—戴	首根	False	0	0	6513	5513	808	0	732
十	dao	悼—氘	末根	False	0	420	0	2474	6200	0	0
十	di	觌—髢	首根	False	0	0	0	7327	7762	0	0
十	hu	乎—戽	末根	False	0	11641	0	564	5939	42	0
十	hu	乎—斛	末根	False	0	11641	0	564	5992	42	0
十	hu	呼—戽	末根	False	0	8527	0	712	5939	34	0
十	hu	呼—斛	末根	False	0	8527	0	712	5992	34	0
十	hu	嫭—戽	末根	False	0	0	0	5735	5939	0	0
十	hu	嫭—斛	末根	False	0	0	0	5735	5992	0	0
十	hu	嫭—槲	末根	False	0	0	31	5735	3915	0	0
十	hu	戽—滹	末根	False	0	0	0	5939	6349	0	0
十	hu	戽—烀	末根	False	0	0	0	5939	6414	0	0
十	hu	戽—轷	末根	False	0	0	0	5939	7444	0	0
十	hu	斛—滹	末根	False	0	0	0	5992	6349	0	0
十	hu	斛—烀	末根	False	0	0	0	5992	6414	0	0
十	hu	斛—轷	末根	False	0	0	0	5992	7444	0	0
十	hu	槲—滹	末根	False	0	31	0	3915	6349	0	0
十	hu	槲—烀	末根	False	0	31	0	3915	6414	0	0
十	hu	槲—轷	末根	False	0	31	0	3915	7444	0	0
十	ji	计—霁	末根	False	0	34426	0	238	7669	163	0
十	ji	计—鲚	末根	False	0	34426	0	238	7800	163	0
十	ji	计—𬯀	末根	False	0	34426	0	238	8077	163	0
十	ji	赍—髻	首根	False	0	0	11	7392	4395	0	0
十	jia	价—斝	末根	False	0	8683	0	701	5993	84	0
十	jiao	叫—斠	末根	False	0	41268	0	199	5994	1	0
十	jiao	娇—斠	末根	False	0	281	0	2698	5994	0	0
十	jiao	峤—斠	末根	False	0	0	0	5785	5994	0	0
十	jiao	斠—矫	末根	False	0	0	154	5994	3038	0	0
十	jiao	斠—轿	末根	False	0	0	462	5994	2410	0	0
十	jiao	斠—骄	末根	False	0	0	2173	5994	1460	0	0
十	kui	亏—𫠆	首根	False	0	897	0	2001	7995	1	0
十	mai	劢—卖	首根	False	0	0	10957	5487	606	0	36
十	qi	亓—𨙸	首根	False	0	0	0	5374	7934	0	0
十	qi	妻—𨙸	首根	False	0	8809	0	698	7934	0	0
十	qi	郪—𨙸	首根	True	0	0	0	7508	7934	0	0
十	shen	什—矧	末根	False	0	304307	0	22	6703	2479	0
十	shen	瞫—矧	末根	False	0	0	0	6698	6703	0	0
十	shi	䴓—十	首根	False	0	0	13921	5361	468	0	810
十	xie	叶—𬹼	末根	False	0	0	0	1683	8103	243	0
十	xie	斜—𬹼	末根	False	0	399	0	2493	8103	4	0
十	xu	冔—浒	末根	False	0	0	0	5463	6259	0	0
十	xu	冔—许	末根	False	0	0	44169	5463	186	0	21
十	xu	吁—浒	末根	False	0	28	0	3050	6259	31	0
十	xu	圩—浒	末根	False	0	0	0	5577	6259	0	0
十	xu	圩—许	末根	False	0	0	44169	5577	186	0	21
十	xu	旴—浒	末根	False	0	0	0	6004	6259	0	0
十	xu	旴—许	末根	False	0	0	44169	6004	186	0	21
十	xu	浒—盱	末根	False	0	0	0	6259	6676	0	0
十	xu	浒—𬣙	末根	False	0	0	0	6259	8043	0	0
十	xu	盱—许	末根	False	0	0	44169	6676	186	0	21
十	xu	许—𬣙	末根	True	0	44169	0	186	8043	21	0
十	xun	汛—𬘓	末根	False	0	4	0	4727	8027	0	0
十	xun	蕈—𬘓	末根	False	0	3	0	4840	8027	0	0
十	xun	讯—𬘓	末根	False	0	2547	0	1352	8027	3	0
十	yin	吲—蟫	末根	False	0	0	0	5519	7275	0	0
十	yin	引—蟫	末根	False	0	9262	0	669	7275	35	0
十	yin	蚓—蟫	末根	True	0	34	0	3870	7275	0	0
十	zhen	圳—斟	末根	False	0	0	67	5582	3499	0	0
十	zhen	圳—针	末根	False	0	0	3115	5582	1240	0	10
十	zhen	斟—纼	末根	False	0	67	0	3499	6901	0	0
十	zhen	真—鬒	首根	True	0	140845	0	54	7768	83	0
十	zhen	纼—针	末根	False	0	0	3115	6901	1240	0	10
𠂇	bu	不—布	首根	False	15653	903982	15653	6	383	693	2601
𠂇	yu	与—郁	首根	False	1254	17257	1254	407	1808	5	3
𠂇	hui	惠—灰	首根	False	890	890	2115	1914	1467	150	25
𠂇	kui	亏—盔	首根	False	517	897	517	2001	2346	1	0
𠂇	ga	尬—戛	首根	False	42	1256	42	1809	3684	0	0
𠂇	fu	复—祓	末根	False	0	13006	0	517	6770	36	0
𠂇	fu	复—绂	末根	False	0	13006	0	517	6903	36	0
𠂇	fu	复—韨	末根	False	0	13006	0	517	7696	36	0
𠂇	fu	复—黻	末根	False	0	13006	0	517	7884	36	0
𠂇	fu	敷—祓	末根	False	0	245	0	2759	6770	0	0
𠂇	fu	敷—绂	末根	False	0	245	0	2759	6903	0	0
𠂇	fu	敷—韨	末根	False	0	245	0	2759	7696	0	0
𠂇	fu	敷—黻	末根	False	0	245	0	2759	7884	0	0
𠂇	fu	服—祓	末根	False	0	24247	0	308	6770	32	0
𠂇	fu	服—绂	末根	False	0	24247	0	308	6903	32	0
𠂇	fu	服—韨	末根	False	0	24247	0	308	7696	32	0
𠂇	fu	服—黻	末根	False	0	24247	0	308	7884	32	0
𠂇	fu	祓—腹	末根	False	0	0	873	6770	2024	0	0
𠂇	fu	祓—菔	末根	False	0	0	0	6770	7132	0	0
𠂇	fu	祓—蝮	末根	False	0	0	3	6770	4846	0	0
𠂇	fu	祓—覆	末根	False	0	0	785	6770	2083	0	1
𠂇	fu	祓—馥	末根	False	0	0	10	6770	4430	0	0
𠂇	fu	绂—腹	末根	False	0	0	873	6903	2024	0	0
𠂇	fu	绂—菔	末根	False	0	0	0	6903	7132	0	0
𠂇	fu	绂—蝮	末根	False	0	0	3	6903	4846	0	0
𠂇	fu	绂—覆	末根	False	0	0	785	6903	2083	0	1
𠂇	fu	绂—馥	末根	False	0	0	10	6903	4430	0	0
𠂇	fu	腹—韨	末根	False	0	873	0	2024	7696	0	0
𠂇	fu	腹—黻	末根	False	0	873	0	2024	7884	0	0
𠂇	fu	菔—韨	末根	False	0	0	0	7132	7696	0	0
𠂇	fu	菔—黻	末根	False	0	0	0	7132	7884	0	0
𠂇	fu	蝮—韨	末根	False	0	3	0	4846	7696	0	0
𠂇	fu	蝮—黻	末根	False	0	3	0	4846	7884	0	0
𠂇	fu	覆—韨	末根	False	0	785	0	2083	7696	1	0
𠂇	fu	覆—黻	末根	False	0	785	0	2083	7884	1	0
𠂇	fu	韨—馥	末根	False	0	0	10	7696	4430	0	0
𠂇	fu	馥—黻	末根	False	0	10	0	4430	7884	0	0
𠂇	ga	夹—尬	首根	False	0	0	1256	1527	1809	91	0
𠂇	yu	欤—郁	首根	False	0	0	1254	6175	1808	0	3
寸	de	得—的	末根	False	196994	196994	1736990	38	2	1731	12415
寸	shu	书—树	末根	False	4892	13244	4892	503	995	116	33
寸	shu	术—树	末根	True	4892	12677	4892	522	995	167	33
寸	bo	博—拨	末根	False	1615	8650	1615	686	1650	383	2
寸	bo	拨—薄	末根	False	967	1615	967	1650	1628	2	191
寸	bo	拨—搏	末根	True	936	1615	936	1650	1974	2	3
寸	bo	拨—膊	末根	False	872	1615	872	1650	1994	2	39
寸	bao	薄—豹	末根	False	501	516	501	1628	2365	191	0
寸	bu	不—簿	末根	False	317	903982	317	6	2617	693	4
寸	zhou	肘—骤	末根	False	185	185	191	2810	2891	38	0
寸	bu	簿—钚	末根	False	83	317	83	2617	3384	4	0
寸	guan	冠—鳏	末根	False	47	2997	47	1264	3717	0	0
寸	bo	博—钹	末根	False	15	8650	15	686	4265	383	0
寸	bo	搏—钹	末根	False	15	936	15	1974	4265	3	0
寸	bo	膊—钹	末根	False	15	872	15	1994	4265	39	0
寸	bo	薄—钹	末根	False	15	967	15	1628	4265	191	0
寸	shu	树—沭	末根	False	7	4892	7	995	4541	33	0
寸	chu	厨—怵	末根	False	5	2898	5	1279	4654	1	0
寸	chu	怵—橱	末根	False	5	5	719	4654	2141	0	0
寸	zhou	纣—骤	末根	False	5	5	191	4673	2891	0	0
寸	shu	戍—树	末根	False	4	4	4892	4656	995	1	33
